# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Nov  4 01:22:58 2022
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_facility:  Discovery Facility
# COLUMN sy_gaiamag:     Gaia Magnitude
#
pl_name,hostname,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_facility,sy_gaiamag
Kepler-670 b,Kepler-670,1,1,0,Transit,Kepler,15.0268000
Kepler-670 b,Kepler-670,1,1,0,Transit,Kepler,15.0268000
Kepler-670 b,Kepler-670,1,1,0,Transit,Kepler,15.0268000
Kepler-670 b,Kepler-670,1,1,0,Transit,Kepler,15.0268000
Kepler-670 b,Kepler-670,1,1,0,Transit,Kepler,15.0268000
Kepler-670 b,Kepler-670,1,1,0,Transit,Kepler,15.0268000
Kepler-670 b,Kepler-670,1,1,0,Transit,Kepler,15.0268000
Kepler-670 b,Kepler-670,1,1,0,Transit,Kepler,15.0268000
Kepler-670 b,Kepler-670,1,1,0,Transit,Kepler,15.0268000
Kepler-670 b,Kepler-670,1,1,0,Transit,Kepler,15.0268000
Kepler-671 b,Kepler-671,1,1,0,Transit,Kepler,15.3578000
Kepler-671 b,Kepler-671,1,1,0,Transit,Kepler,15.3578000
Kepler-671 b,Kepler-671,1,1,0,Transit,Kepler,15.3578000
Kepler-671 b,Kepler-671,1,1,0,Transit,Kepler,15.3578000
Kepler-671 b,Kepler-671,1,1,0,Transit,Kepler,15.3578000
Kepler-671 b,Kepler-671,1,1,0,Transit,Kepler,15.3578000
Kepler-671 b,Kepler-671,1,1,0,Transit,Kepler,15.3578000
Kepler-671 b,Kepler-671,1,1,0,Transit,Kepler,15.3578000
Kepler-671 b,Kepler-671,1,1,0,Transit,Kepler,15.3578000
Kepler-671 b,Kepler-671,1,1,0,Transit,Kepler,15.3578000
Kepler-672 b,Kepler-672,1,1,0,Transit,Kepler,15.1312000
Kepler-672 b,Kepler-672,1,1,0,Transit,Kepler,15.1312000
Kepler-672 b,Kepler-672,1,1,0,Transit,Kepler,15.1312000
Kepler-672 b,Kepler-672,1,1,0,Transit,Kepler,15.1312000
Kepler-672 b,Kepler-672,1,1,0,Transit,Kepler,15.1312000
Kepler-672 b,Kepler-672,1,1,0,Transit,Kepler,15.1312000
Kepler-672 b,Kepler-672,1,1,0,Transit,Kepler,15.1312000
Kepler-672 b,Kepler-672,1,1,0,Transit,Kepler,15.1312000
Kepler-672 b,Kepler-672,1,1,0,Transit,Kepler,15.1312000
Kepler-672 b,Kepler-672,1,1,0,Transit,Kepler,15.1312000
Kepler-673 b,Kepler-673,1,1,0,Transit,Kepler,15.5056000
Kepler-673 b,Kepler-673,1,1,0,Transit,Kepler,15.5056000
Kepler-673 b,Kepler-673,1,1,0,Transit,Kepler,15.5056000
Kepler-673 b,Kepler-673,1,1,0,Transit,Kepler,15.5056000
Kepler-673 b,Kepler-673,1,1,0,Transit,Kepler,15.5056000
Kepler-673 b,Kepler-673,1,1,0,Transit,Kepler,15.5056000
Kepler-673 b,Kepler-673,1,1,0,Transit,Kepler,15.5056000
Kepler-673 b,Kepler-673,1,1,0,Transit,Kepler,15.5056000
Kepler-673 b,Kepler-673,1,1,0,Transit,Kepler,15.5056000
Kepler-673 b,Kepler-673,1,1,0,Transit,Kepler,15.5056000
Kepler-674 b,Kepler-674,1,1,0,Transit,Kepler,15.1272000
Kepler-674 b,Kepler-674,1,1,0,Transit,Kepler,15.1272000
Kepler-674 b,Kepler-674,1,1,0,Transit,Kepler,15.1272000
Kepler-674 b,Kepler-674,1,1,0,Transit,Kepler,15.1272000
Kepler-674 b,Kepler-674,1,1,0,Transit,Kepler,15.1272000
Kepler-674 b,Kepler-674,1,1,0,Transit,Kepler,15.1272000
Kepler-674 b,Kepler-674,1,1,0,Transit,Kepler,15.1272000
Kepler-674 b,Kepler-674,1,1,0,Transit,Kepler,15.1272000
Kepler-674 b,Kepler-674,1,1,0,Transit,Kepler,15.1272000
Kepler-674 b,Kepler-674,1,1,0,Transit,Kepler,15.1272000
Kepler-675 b,Kepler-675,1,1,0,Transit,Kepler,15.3356000
Kepler-675 b,Kepler-675,1,1,0,Transit,Kepler,15.3356000
Kepler-675 b,Kepler-675,1,1,0,Transit,Kepler,15.3356000
Kepler-675 b,Kepler-675,1,1,0,Transit,Kepler,15.3356000
Kepler-675 b,Kepler-675,1,1,0,Transit,Kepler,15.3356000
Kepler-675 b,Kepler-675,1,1,0,Transit,Kepler,15.3356000
Kepler-675 b,Kepler-675,1,1,0,Transit,Kepler,15.3356000
Kepler-675 b,Kepler-675,1,1,0,Transit,Kepler,15.3356000
Kepler-675 b,Kepler-675,1,1,0,Transit,Kepler,15.3356000
Kepler-675 b,Kepler-675,1,1,0,Transit,Kepler,15.3356000
Kepler-676 b,Kepler-676,1,1,0,Transit,Kepler,15.8791000
Kepler-676 b,Kepler-676,1,1,0,Transit,Kepler,15.8791000
Kepler-676 b,Kepler-676,1,1,0,Transit,Kepler,15.8791000
Kepler-676 b,Kepler-676,1,1,0,Transit,Kepler,15.8791000
Kepler-676 b,Kepler-676,1,1,0,Transit,Kepler,15.8791000
Kepler-676 b,Kepler-676,1,1,0,Transit,Kepler,15.8791000
Kepler-676 b,Kepler-676,1,1,0,Transit,Kepler,15.8791000
Kepler-676 b,Kepler-676,1,1,0,Transit,Kepler,15.8791000
Kepler-676 b,Kepler-676,1,1,0,Transit,Kepler,15.8791000
Kepler-676 b,Kepler-676,1,1,0,Transit,Kepler,15.8791000
Kepler-677 b,Kepler-677,1,1,0,Transit,Kepler,15.2970000
Kepler-677 b,Kepler-677,1,1,0,Transit,Kepler,15.2970000
Kepler-677 b,Kepler-677,1,1,0,Transit,Kepler,15.2970000
Kepler-677 b,Kepler-677,1,1,0,Transit,Kepler,15.2970000
Kepler-677 b,Kepler-677,1,1,0,Transit,Kepler,15.2970000
Kepler-677 b,Kepler-677,1,1,0,Transit,Kepler,15.2970000
Kepler-677 b,Kepler-677,1,1,0,Transit,Kepler,15.2970000
Kepler-677 b,Kepler-677,1,1,0,Transit,Kepler,15.2970000
Kepler-677 b,Kepler-677,1,1,0,Transit,Kepler,15.2970000
Kepler-677 b,Kepler-677,1,1,0,Transit,Kepler,15.2970000
Kepler-678 b,Kepler-678,1,1,0,Transit,Kepler,15.0614000
Kepler-678 b,Kepler-678,1,1,0,Transit,Kepler,15.0614000
Kepler-678 b,Kepler-678,1,1,0,Transit,Kepler,15.0614000
Kepler-678 b,Kepler-678,1,1,0,Transit,Kepler,15.0614000
Kepler-678 b,Kepler-678,1,1,0,Transit,Kepler,15.0614000
Kepler-678 b,Kepler-678,1,1,0,Transit,Kepler,15.0614000
Kepler-678 b,Kepler-678,1,1,0,Transit,Kepler,15.0614000
Kepler-678 b,Kepler-678,1,1,0,Transit,Kepler,15.0614000
Kepler-678 b,Kepler-678,1,1,0,Transit,Kepler,15.0614000
Kepler-679 b,Kepler-679,1,1,0,Transit,Kepler,15.5291000
Kepler-679 b,Kepler-679,1,1,0,Transit,Kepler,15.5291000
Kepler-679 b,Kepler-679,1,1,0,Transit,Kepler,15.5291000
Kepler-679 b,Kepler-679,1,1,0,Transit,Kepler,15.5291000
Kepler-679 b,Kepler-679,1,1,0,Transit,Kepler,15.5291000
Kepler-679 b,Kepler-679,1,1,0,Transit,Kepler,15.5291000
Kepler-679 b,Kepler-679,1,1,0,Transit,Kepler,15.5291000
Kepler-679 b,Kepler-679,1,1,0,Transit,Kepler,15.5291000
Kepler-679 b,Kepler-679,1,1,0,Transit,Kepler,15.5291000
Kepler-679 b,Kepler-679,1,1,0,Transit,Kepler,15.5291000
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 b,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 c,Kepler-68,2,3,0,Transit,Kepler,9.9335500
Kepler-68 d,Kepler-68,2,3,0,Radial Velocity,W. M. Keck Observatory,9.9335500
Kepler-68 d,Kepler-68,2,3,0,Radial Velocity,W. M. Keck Observatory,9.9335500
Kepler-68 d,Kepler-68,2,3,0,Radial Velocity,W. M. Keck Observatory,9.9335500
Kepler-680 b,Kepler-680,1,1,0,Transit,Kepler,15.2152000
Kepler-680 b,Kepler-680,1,1,0,Transit,Kepler,15.2152000
Kepler-680 b,Kepler-680,1,1,0,Transit,Kepler,15.2152000
Kepler-680 b,Kepler-680,1,1,0,Transit,Kepler,15.2152000
Kepler-680 b,Kepler-680,1,1,0,Transit,Kepler,15.2152000
Kepler-680 b,Kepler-680,1,1,0,Transit,Kepler,15.2152000
Kepler-680 b,Kepler-680,1,1,0,Transit,Kepler,15.2152000
Kepler-680 b,Kepler-680,1,1,0,Transit,Kepler,15.2152000
Kepler-680 b,Kepler-680,1,1,0,Transit,Kepler,15.2152000
Kepler-681 b,Kepler-681,1,1,0,Transit,Kepler,15.2271000
Kepler-681 b,Kepler-681,1,1,0,Transit,Kepler,15.2271000
Kepler-681 b,Kepler-681,1,1,0,Transit,Kepler,15.2271000
Kepler-681 b,Kepler-681,1,1,0,Transit,Kepler,15.2271000
Kepler-681 b,Kepler-681,1,1,0,Transit,Kepler,15.2271000
Kepler-681 b,Kepler-681,1,1,0,Transit,Kepler,15.2271000
Kepler-681 b,Kepler-681,1,1,0,Transit,Kepler,15.2271000
Kepler-681 b,Kepler-681,1,1,0,Transit,Kepler,15.2271000
Kepler-681 b,Kepler-681,1,1,0,Transit,Kepler,15.2271000
Kepler-681 b,Kepler-681,1,1,0,Transit,Kepler,15.2271000
Kepler-682 b,Kepler-682,1,1,0,Transit,Kepler,15.1172000
Kepler-682 b,Kepler-682,1,1,0,Transit,Kepler,15.1172000
Kepler-682 b,Kepler-682,1,1,0,Transit,Kepler,15.1172000
Kepler-682 b,Kepler-682,1,1,0,Transit,Kepler,15.1172000
Kepler-682 b,Kepler-682,1,1,0,Transit,Kepler,15.1172000
Kepler-682 b,Kepler-682,1,1,0,Transit,Kepler,15.1172000
Kepler-682 b,Kepler-682,1,1,0,Transit,Kepler,15.1172000
Kepler-682 b,Kepler-682,1,1,0,Transit,Kepler,15.1172000
Kepler-682 b,Kepler-682,1,1,0,Transit,Kepler,15.1172000
Kepler-682 b,Kepler-682,1,1,0,Transit,Kepler,15.1172000
Kepler-683 b,Kepler-683,1,1,0,Transit,Kepler,15.0008000
Kepler-683 b,Kepler-683,1,1,0,Transit,Kepler,15.0008000
Kepler-683 b,Kepler-683,1,1,0,Transit,Kepler,15.0008000
Kepler-683 b,Kepler-683,1,1,0,Transit,Kepler,15.0008000
Kepler-683 b,Kepler-683,1,1,0,Transit,Kepler,15.0008000
Kepler-683 b,Kepler-683,1,1,0,Transit,Kepler,15.0008000
Kepler-683 b,Kepler-683,1,1,0,Transit,Kepler,15.0008000
Kepler-683 b,Kepler-683,1,1,0,Transit,Kepler,15.0008000
Kepler-683 b,Kepler-683,1,1,0,Transit,Kepler,15.0008000
Kepler-684 b,Kepler-684,1,1,0,Transit,Kepler,15.5793000
Kepler-684 b,Kepler-684,1,1,0,Transit,Kepler,15.5793000
Kepler-684 b,Kepler-684,1,1,0,Transit,Kepler,15.5793000
Kepler-684 b,Kepler-684,1,1,0,Transit,Kepler,15.5793000
Kepler-684 b,Kepler-684,1,1,0,Transit,Kepler,15.5793000
Kepler-684 b,Kepler-684,1,1,0,Transit,Kepler,15.5793000
Kepler-684 b,Kepler-684,1,1,0,Transit,Kepler,15.5793000
Kepler-684 b,Kepler-684,1,1,0,Transit,Kepler,15.5793000
Kepler-684 b,Kepler-684,1,1,0,Transit,Kepler,15.5793000
Kepler-684 b,Kepler-684,1,1,0,Transit,Kepler,15.5793000
Kepler-685 b,Kepler-685,1,1,0,Transit,Kepler,15.0191000
Kepler-685 b,Kepler-685,1,1,0,Transit,Kepler,15.0191000
Kepler-685 b,Kepler-685,1,1,0,Transit,Kepler,15.0191000
Kepler-685 b,Kepler-685,1,1,0,Transit,Kepler,15.0191000
Kepler-685 b,Kepler-685,1,1,0,Transit,Kepler,15.0191000
Kepler-685 b,Kepler-685,1,1,0,Transit,Kepler,15.0191000
Kepler-685 b,Kepler-685,1,1,0,Transit,Kepler,15.0191000
Kepler-685 b,Kepler-685,1,1,0,Transit,Kepler,15.0191000
Kepler-685 b,Kepler-685,1,1,0,Transit,Kepler,15.0191000
Kepler-685 b,Kepler-685,1,1,0,Transit,Kepler,15.0191000
Kepler-685 b,Kepler-685,1,1,0,Transit,Kepler,15.0191000
Kepler-686 b,Kepler-686,1,1,0,Transit,Kepler,15.5242000
Kepler-686 b,Kepler-686,1,1,0,Transit,Kepler,15.5242000
Kepler-686 b,Kepler-686,1,1,0,Transit,Kepler,15.5242000
Kepler-686 b,Kepler-686,1,1,0,Transit,Kepler,15.5242000
Kepler-686 b,Kepler-686,1,1,0,Transit,Kepler,15.5242000
Kepler-686 b,Kepler-686,1,1,0,Transit,Kepler,15.5242000
Kepler-686 b,Kepler-686,1,1,0,Transit,Kepler,15.5242000
Kepler-686 b,Kepler-686,1,1,0,Transit,Kepler,15.5242000
Kepler-686 b,Kepler-686,1,1,0,Transit,Kepler,15.5242000
Kepler-686 b,Kepler-686,1,1,0,Transit,Kepler,15.5242000
Kepler-686 b,Kepler-686,1,1,0,Transit,Kepler,15.5242000
Kepler-687 b,Kepler-687,1,1,0,Transit,Kepler,15.3943000
Kepler-687 b,Kepler-687,1,1,0,Transit,Kepler,15.3943000
Kepler-687 b,Kepler-687,1,1,0,Transit,Kepler,15.3943000
Kepler-687 b,Kepler-687,1,1,0,Transit,Kepler,15.3943000
Kepler-687 b,Kepler-687,1,1,0,Transit,Kepler,15.3943000
Kepler-687 b,Kepler-687,1,1,0,Transit,Kepler,15.3943000
Kepler-687 b,Kepler-687,1,1,0,Transit,Kepler,15.3943000
Kepler-687 b,Kepler-687,1,1,0,Transit,Kepler,15.3943000
Kepler-687 b,Kepler-687,1,1,0,Transit,Kepler,15.3943000
Kepler-687 b,Kepler-687,1,1,0,Transit,Kepler,15.3943000
Kepler-688 b,Kepler-688,1,1,0,Transit,Kepler,15.7323000
Kepler-688 b,Kepler-688,1,1,0,Transit,Kepler,15.7323000
Kepler-688 b,Kepler-688,1,1,0,Transit,Kepler,15.7323000
Kepler-688 b,Kepler-688,1,1,0,Transit,Kepler,15.7323000
Kepler-688 b,Kepler-688,1,1,0,Transit,Kepler,15.7323000
Kepler-688 b,Kepler-688,1,1,0,Transit,Kepler,15.7323000
Kepler-688 b,Kepler-688,1,1,0,Transit,Kepler,15.7323000
Kepler-688 b,Kepler-688,1,1,0,Transit,Kepler,15.7323000
Kepler-688 b,Kepler-688,1,1,0,Transit,Kepler,15.7323000
Kepler-688 b,Kepler-688,1,1,0,Transit,Kepler,15.7323000
Kepler-689 b,Kepler-689,1,1,0,Transit,Kepler,15.5920000
Kepler-689 b,Kepler-689,1,1,0,Transit,Kepler,15.5920000
Kepler-689 b,Kepler-689,1,1,0,Transit,Kepler,15.5920000
Kepler-689 b,Kepler-689,1,1,0,Transit,Kepler,15.5920000
Kepler-689 b,Kepler-689,1,1,0,Transit,Kepler,15.5920000
Kepler-689 b,Kepler-689,1,1,0,Transit,Kepler,15.5920000
Kepler-689 b,Kepler-689,1,1,0,Transit,Kepler,15.5920000
Kepler-689 b,Kepler-689,1,1,0,Transit,Kepler,15.5920000
Kepler-689 b,Kepler-689,1,1,0,Transit,Kepler,15.5920000
Kepler-689 b,Kepler-689,1,1,0,Transit,Kepler,15.5920000
Kepler-69 b,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 b,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 b,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 b,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 b,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 b,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 b,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 b,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 b,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 b,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 b,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 b,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 c,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 c,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 c,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 c,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 c,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 c,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 c,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 c,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 c,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 c,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 c,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-69 c,Kepler-69,1,2,0,Transit,Kepler,13.7120000
Kepler-690 b,Kepler-690,1,1,0,Transit,Kepler,15.6723000
Kepler-690 b,Kepler-690,1,1,0,Transit,Kepler,15.6723000
Kepler-690 b,Kepler-690,1,1,0,Transit,Kepler,15.6723000
Kepler-690 b,Kepler-690,1,1,0,Transit,Kepler,15.6723000
Kepler-690 b,Kepler-690,1,1,0,Transit,Kepler,15.6723000
Kepler-690 b,Kepler-690,1,1,0,Transit,Kepler,15.6723000
Kepler-690 b,Kepler-690,1,1,0,Transit,Kepler,15.6723000
Kepler-690 b,Kepler-690,1,1,0,Transit,Kepler,15.6723000
Kepler-690 b,Kepler-690,1,1,0,Transit,Kepler,15.6723000
Kepler-690 b,Kepler-690,1,1,0,Transit,Kepler,15.6723000
Kepler-691 b,Kepler-691,1,1,0,Transit,Kepler,15.8385000
Kepler-691 b,Kepler-691,1,1,0,Transit,Kepler,15.8385000
Kepler-691 b,Kepler-691,1,1,0,Transit,Kepler,15.8385000
Kepler-691 b,Kepler-691,1,1,0,Transit,Kepler,15.8385000
Kepler-691 b,Kepler-691,1,1,0,Transit,Kepler,15.8385000
Kepler-691 b,Kepler-691,1,1,0,Transit,Kepler,15.8385000
Kepler-691 b,Kepler-691,1,1,0,Transit,Kepler,15.8385000
Kepler-691 b,Kepler-691,1,1,0,Transit,Kepler,15.8385000
Kepler-691 b,Kepler-691,1,1,0,Transit,Kepler,15.8385000
Kepler-691 b,Kepler-691,1,1,0,Transit,Kepler,15.8385000
Kepler-692 b,Kepler-692,1,1,0,Transit,Kepler,15.5495000
Kepler-692 b,Kepler-692,1,1,0,Transit,Kepler,15.5495000
Kepler-692 b,Kepler-692,1,1,0,Transit,Kepler,15.5495000
Kepler-692 b,Kepler-692,1,1,0,Transit,Kepler,15.5495000
Kepler-692 b,Kepler-692,1,1,0,Transit,Kepler,15.5495000
Kepler-692 b,Kepler-692,1,1,0,Transit,Kepler,15.5495000
Kepler-692 b,Kepler-692,1,1,0,Transit,Kepler,15.5495000
Kepler-692 b,Kepler-692,1,1,0,Transit,Kepler,15.5495000
Kepler-692 b,Kepler-692,1,1,0,Transit,Kepler,15.5495000
Kepler-692 b,Kepler-692,1,1,0,Transit,Kepler,15.5495000
Kepler-693 b,Kepler-693,2,1,0,Transit,Kepler,16.4140000
Kepler-693 b,Kepler-693,2,1,0,Transit,Kepler,16.4140000
Kepler-693 b,Kepler-693,2,1,0,Transit,Kepler,16.4140000
Kepler-693 b,Kepler-693,2,1,0,Transit,Kepler,16.4140000
Kepler-693 b,Kepler-693,2,1,0,Transit,Kepler,16.4140000
Kepler-693 b,Kepler-693,2,1,0,Transit,Kepler,16.4140000
Kepler-693 b,Kepler-693,2,1,0,Transit,Kepler,16.4140000
Kepler-693 b,Kepler-693,2,1,0,Transit,Kepler,16.4140000
Kepler-693 b,Kepler-693,2,1,0,Transit,Kepler,16.4140000
Kepler-694 b,Kepler-694,1,1,0,Transit,Kepler,15.0857000
Kepler-694 b,Kepler-694,1,1,0,Transit,Kepler,15.0857000
Kepler-694 b,Kepler-694,1,1,0,Transit,Kepler,15.0857000
Kepler-694 b,Kepler-694,1,1,0,Transit,Kepler,15.0857000
Kepler-694 b,Kepler-694,1,1,0,Transit,Kepler,15.0857000
Kepler-694 b,Kepler-694,1,1,0,Transit,Kepler,15.0857000
Kepler-694 b,Kepler-694,1,1,0,Transit,Kepler,15.0857000
Kepler-694 b,Kepler-694,1,1,0,Transit,Kepler,15.0857000
Kepler-694 b,Kepler-694,1,1,0,Transit,Kepler,15.0857000
Kepler-694 b,Kepler-694,1,1,0,Transit,Kepler,15.0857000
Kepler-695 b,Kepler-695,1,1,0,Transit,Kepler,15.1132000
Kepler-695 b,Kepler-695,1,1,0,Transit,Kepler,15.1132000
Kepler-695 b,Kepler-695,1,1,0,Transit,Kepler,15.1132000
Kepler-695 b,Kepler-695,1,1,0,Transit,Kepler,15.1132000
Kepler-695 b,Kepler-695,1,1,0,Transit,Kepler,15.1132000
Kepler-695 b,Kepler-695,1,1,0,Transit,Kepler,15.1132000
Kepler-695 b,Kepler-695,1,1,0,Transit,Kepler,15.1132000
Kepler-695 b,Kepler-695,1,1,0,Transit,Kepler,15.1132000
Kepler-695 b,Kepler-695,1,1,0,Transit,Kepler,15.1132000
Kepler-696 b,Kepler-696,1,1,0,Transit,Kepler,15.2389000
Kepler-696 b,Kepler-696,1,1,0,Transit,Kepler,15.2389000
Kepler-696 b,Kepler-696,1,1,0,Transit,Kepler,15.2389000
Kepler-696 b,Kepler-696,1,1,0,Transit,Kepler,15.2389000
Kepler-696 b,Kepler-696,1,1,0,Transit,Kepler,15.2389000
Kepler-696 b,Kepler-696,1,1,0,Transit,Kepler,15.2389000
Kepler-696 b,Kepler-696,1,1,0,Transit,Kepler,15.2389000
Kepler-696 b,Kepler-696,1,1,0,Transit,Kepler,15.2389000
Kepler-696 b,Kepler-696,1,1,0,Transit,Kepler,15.2389000
Kepler-696 b,Kepler-696,1,1,0,Transit,Kepler,15.2389000
Kepler-697 b,Kepler-697,1,1,0,Transit,Kepler,15.5462000
Kepler-697 b,Kepler-697,1,1,0,Transit,Kepler,15.5462000
Kepler-697 b,Kepler-697,1,1,0,Transit,Kepler,15.5462000
Kepler-697 b,Kepler-697,1,1,0,Transit,Kepler,15.5462000
Kepler-697 b,Kepler-697,1,1,0,Transit,Kepler,15.5462000
Kepler-697 b,Kepler-697,1,1,0,Transit,Kepler,15.5462000
Kepler-697 b,Kepler-697,1,1,0,Transit,Kepler,15.5462000
Kepler-697 b,Kepler-697,1,1,0,Transit,Kepler,15.5462000
Kepler-697 b,Kepler-697,1,1,0,Transit,Kepler,15.5462000
Kepler-697 b,Kepler-697,1,1,0,Transit,Kepler,15.5462000
Kepler-698 b,Kepler-698,1,1,0,Transit,Kepler,15.4320000
Kepler-698 b,Kepler-698,1,1,0,Transit,Kepler,15.4320000
Kepler-698 b,Kepler-698,1,1,0,Transit,Kepler,15.4320000
Kepler-698 b,Kepler-698,1,1,0,Transit,Kepler,15.4320000
Kepler-698 b,Kepler-698,1,1,0,Transit,Kepler,15.4320000
Kepler-698 b,Kepler-698,1,1,0,Transit,Kepler,15.4320000
Kepler-698 b,Kepler-698,1,1,0,Transit,Kepler,15.4320000
Kepler-698 b,Kepler-698,1,1,0,Transit,Kepler,15.4320000
Kepler-698 b,Kepler-698,1,1,0,Transit,Kepler,15.4320000
Kepler-698 b,Kepler-698,1,1,0,Transit,Kepler,15.4320000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-7 b,Kepler-7,1,1,0,Transit,Kepler,12.8649000
Kepler-700 b,Kepler-700,1,1,0,Transit,Kepler,15.1916000
Kepler-700 b,Kepler-700,1,1,0,Transit,Kepler,15.1916000
Kepler-700 b,Kepler-700,1,1,0,Transit,Kepler,15.1916000
Kepler-700 b,Kepler-700,1,1,0,Transit,Kepler,15.1916000
Kepler-700 b,Kepler-700,1,1,0,Transit,Kepler,15.1916000
Kepler-700 b,Kepler-700,1,1,0,Transit,Kepler,15.1916000
Kepler-700 b,Kepler-700,1,1,0,Transit,Kepler,15.1916000
Kepler-700 b,Kepler-700,1,1,0,Transit,Kepler,15.1916000
